# STATION: WBB,,,,,
# STATION NAME: U of U William Browning Building,,,,,
# LATITUDE: 40.76623,,,,,
# LONGITUDE: -111.84755,,,,,
# ELEVATION [ft]: 4806,,,,,
# STATE: UT,,,,,
Station_ID,Date_Time,air_temp_set_1,relative_humidity_set_1,wind_speed_set_1,wind_direction_set_1
,,Celsius,%,m/s,Degrees
WBB,10/11/2018 18:37 MDT,10.5,53.78,1.51,282.3
WBB,10/11/2018 18:38 MDT,10.43,53.62,1.3,268.7
WBB,10/11/2018 18:39 MDT,10.36,54.33,1.38,276.4
WBB,10/11/2018 18:40 MDT,10.33,54.49,1.45,270.9
WBB,10/11/2018 18:41 MDT,10.32,54.4,1.37,276.7
WBB,10/11/2018 18:42 MDT,10.28,54.21,2.05,264.3
WBB,10/11/2018 18:43 MDT,10.24,54.34,2.06,249.1
WBB,10/11/2018 18:44 MDT,10.17,54.56,1.86,259.6
WBB,10/11/2018 18:45 MDT,10.09,55.12,1.06,257.5
WBB,10/11/2018 18:46 MDT,10.03,55.65,1.24,280.4
WBB,10/11/2018 18:47 MDT,9.96,56.01,1.39,289.1
WBB,10/11/2018 18:48 MDT,9.86,56.43,1.67,296.1
WBB,10/11/2018 18:49 MDT,9.74,56.84,2.04,293.1
WBB,10/11/2018 18:50 MDT,9.64,56.96,1.55,289.8
WBB,10/11/2018 18:51 MDT,9.58,57.31,1.3,290.5
WBB,10/11/2018 18:52 MDT,9.51,57.77,1.31,296.2
WBB,10/11/2018 18:53 MDT,9.47,58.32,1.53,295.8
WBB,10/11/2018 18:54 MDT,9.42,58.31,1.23,286.6
WBB,10/11/2018 18:55 MDT,9.39,58.54,0.8,269.8
WBB,10/11/2018 18:56 MDT,9.34,58.89,0.13,243.1
WBB,10/11/2018 18:57 MDT,9.29,59.13,0.91,282.1
WBB,10/11/2018 18:58 MDT,9.25,58.96,1.47,297.5
WBB,10/11/2018 18:59 MDT,9.24,58.84,2.02,301.7
WBB,10/11/2018 19:00 MDT,9.24,59.05,1.54,311.4
WBB,10/11/2018 19:01 MDT,9.21,58.9,1.55,318.2
WBB,10/11/2018 19:02 MDT,9.2,58.84,1.42,321.7
WBB,10/11/2018 19:03 MDT,9.19,58.98,1.63,327.7
WBB,10/11/2018 19:04 MDT,9.18,59.24,1.25,333
WBB,10/11/2018 19:05 MDT,9.13,59.59,1.43,320
WBB,10/11/2018 19:06 MDT,9.07,59.69,1.44,329.9
WBB,10/11/2018 19:07 MDT,9,60.23,1.53,334.1
WBB,10/11/2018 19:08 MDT,9,60.26,1.63,339.4
WBB,10/11/2018 19:09 MDT,8.96,60.59,1.61,342.9
WBB,10/11/2018 19:10 MDT,8.94,60.66,1.33,0.22
WBB,10/11/2018 19:11 MDT,8.86,61.61,1.31,5.3
WBB,10/11/2018 19:12 MDT,8.76,61.63,1.32,3.92
WBB,10/11/2018 19:13 MDT,8.69,62.51,1.13,11.35
WBB,10/11/2018 19:14 MDT,8.61,62.39,1.28,14.89
WBB,10/11/2018 19:15 MDT,8.48,62.49,1.37,21.72
WBB,10/11/2018 19:16 MDT,8.37,62.79,1.45,29.56
WBB,10/11/2018 19:17 MDT,8.29,63.02,1.91,30.88
WBB,10/11/2018 19:18 MDT,8.26,63.06,1.91,31.8
WBB,10/11/2018 19:19 MDT,8.25,63.13,2.03,30.97
WBB,10/11/2018 19:20 MDT,8.2,63.21,2.21,33.99
WBB,10/11/2018 19:21 MDT,8.13,63.58,2.45,32.23
WBB,10/11/2018 19:22 MDT,8.04,63.76,2.61,28.93
WBB,10/11/2018 19:23 MDT,7.99,64.01,2.44,29.66
WBB,10/11/2018 19:24 MDT,7.97,64.15,2.51,28.22
WBB,10/11/2018 19:25 MDT,7.91,64.31,2.53,30.12
WBB,10/11/2018 19:26 MDT,7.82,64.76,2.84,29.05
WBB,10/11/2018 19:27 MDT,7.79,64.67,2.43,30.78
WBB,10/11/2018 19:28 MDT,7.75,64.91,2.74,33.74
WBB,10/11/2018 19:29 MDT,7.69,65.08,2.93,34.18
WBB,10/11/2018 19:30 MDT,7.69,64.93,3.02,36.6
WBB,10/11/2018 19:31 MDT,7.68,64.94,2.82,36.13
WBB,10/11/2018 19:32 MDT,7.65,64.98,3.13,36.71
WBB,10/11/2018 19:33 MDT,7.64,64.94,2.86,36.7
WBB,10/11/2018 19:34 MDT,7.67,64.99,2.31,35.01
WBB,10/11/2018 19:35 MDT,7.66,64.81,2.86,37.72
WBB,10/11/2018 19:36 MDT,7.63,65.06,2.72,37.71
WBB,10/11/2018 19:37 MDT,7.58,65.22,2.18,36.23
WBB,10/11/2018 19:38 MDT,7.61,65.2,2.35,30.65
WBB,10/11/2018 19:39 MDT,7.59,65.27,2.25,41.24
WBB,10/11/2018 19:40 MDT,7.6,65.32,1.92,33.63
WBB,10/11/2018 19:41 MDT,7.63,65.34,1.76,31.08
WBB,10/11/2018 19:42 MDT,7.67,65.23,1.66,39.66
WBB,10/11/2018 19:43 MDT,7.67,65.28,1.49,38.88
WBB,10/11/2018 19:44 MDT,7.68,65.36,1.56,30.12
WBB,10/11/2018 19:45 MDT,7.66,65.28,1.66,41.41
WBB,10/11/2018 19:46 MDT,7.63,65.19,1.78,43.09
WBB,10/11/2018 19:47 MDT,7.59,65.62,2.06,47.88
WBB,10/11/2018 19:48 MDT,7.56,65.77,2.13,39.33
WBB,10/11/2018 19:49 MDT,7.54,65.64,2.47,41.73
WBB,10/11/2018 19:50 MDT,7.53,65.57,2.76,39.6
WBB,10/11/2018 19:51 MDT,7.56,65.43,2.44,40.78
WBB,10/11/2018 19:52 MDT,7.54,65.41,2.74,46.1
WBB,10/11/2018 19:53 MDT,7.52,65.61,2.54,53.23
WBB,10/11/2018 19:54 MDT,7.53,65.73,2.25,48.88
WBB,10/11/2018 19:55 MDT,7.5,65.81,2.17,51.19
WBB,10/11/2018 19:56 MDT,7.48,65.98,2.22,52.61
WBB,10/11/2018 19:57 MDT,7.44,66.03,2.45,48.64
WBB,10/11/2018 19:58 MDT,7.43,65.9,2.43,47.34
WBB,10/11/2018 19:59 MDT,7.39,66.14,2.58,44
WBB,10/11/2018 20:00 MDT,7.33,66.46,2.15,58.66
WBB,10/11/2018 20:01 MDT,7.29,66.61,2.6,49.37
WBB,10/11/2018 20:02 MDT,7.26,66.79,2.39,56.36
WBB,10/11/2018 20:03 MDT,7.28,66.79,2.02,55.24
WBB,10/11/2018 20:04 MDT,7.31,66.79,2.06,58.89
WBB,10/11/2018 20:05 MDT,7.31,66.64,2.48,58.08
WBB,10/11/2018 20:06 MDT,7.3,66.52,2.77,53.77
WBB,10/11/2018 20:07 MDT,7.34,66.55,2.05,60.73
WBB,10/11/2018 20:08 MDT,7.4,66.34,2.48,55.27
WBB,10/11/2018 20:09 MDT,7.43,66.14,1.92,61.58
WBB,10/11/2018 20:10 MDT,7.44,66.04,2.1,59.62
WBB,10/11/2018 20:11 MDT,7.51,65.73,2.14,56.84
WBB,10/11/2018 20:12 MDT,7.54,65.37,2.13,56.71
WBB,10/11/2018 20:13 MDT,7.57,65.29,2.52,58.44
WBB,10/11/2018 20:14 MDT,7.53,65.26,2.7,50.55
WBB,10/11/2018 20:15 MDT,7.46,65.7,2.48,56.74
WBB,10/11/2018 20:16 MDT,7.43,65.71,2.68,55.08
WBB,10/11/2018 20:17 MDT,7.45,65.65,2.58,52.9
WBB,10/11/2018 20:18 MDT,7.44,65.83,2.08,55.68
WBB,10/11/2018 20:19 MDT,7.43,65.94,1.82,53.16
WBB,10/11/2018 20:20 MDT,7.39,66.08,1.99,57.89
WBB,10/11/2018 20:21 MDT,7.38,66.3,1.97,54.38
WBB,10/11/2018 20:22 MDT,7.34,66.35,1.97,61.53
WBB,10/11/2018 20:23 MDT,7.31,66.25,2.63,50.72
WBB,10/11/2018 20:24 MDT,7.31,66.14,2.9,49.79
WBB,10/11/2018 20:25 MDT,7.31,66.11,2.21,55.6
WBB,10/11/2018 20:26 MDT,7.29,66.18,2.19,50.31
WBB,10/11/2018 20:27 MDT,7.24,66.53,1.78,57.28
WBB,10/11/2018 20:28 MDT,7.21,66.78,1.95,55.22
WBB,10/11/2018 20:29 MDT,7.18,66.88,1.63,62.85
WBB,10/11/2018 20:30 MDT,7.17,66.86,2.55,52.03
WBB,10/11/2018 20:31 MDT,7.15,66.82,1.91,53.63
WBB,10/11/2018 20:32 MDT,7.12,67.05,1.54,66.95
WBB,10/11/2018 20:33 MDT,7.11,67.36,1.2,75.07
WBB,10/11/2018 20:34 MDT,7.07,67.51,1.13,65.16
WBB,10/11/2018 20:35 MDT,7.03,67.45,1.91,57.15
WBB,10/11/2018 20:36 MDT,6.99,67.57,2.15,56.12
WBB,10/11/2018 20:37 MDT,6.98,67.56,2.81,58.54
WBB,10/11/2018 20:38 MDT,6.97,67.4,2.19,58.15
WBB,10/11/2018 20:39 MDT,7.01,67.36,2.15,61.07
WBB,10/11/2018 20:40 MDT,6.99,67.44,2.39,53.24
WBB,10/11/2018 20:41 MDT,6.95,67.29,2.98,50.2
WBB,10/11/2018 20:42 MDT,6.92,67.35,3.12,51.71
WBB,10/11/2018 20:43 MDT,6.93,67.46,2.42,52.17
WBB,10/11/2018 20:44 MDT,6.92,67.58,2.43,56.98
WBB,10/11/2018 20:45 MDT,6.94,67.35,2.39,52.83
WBB,10/11/2018 20:46 MDT,6.98,67.27,2.23,53.99
WBB,10/11/2018 20:47 MDT,7.02,66.94,2.89,49.76
WBB,10/11/2018 20:48 MDT,7.02,66.96,2.66,46.43
WBB,10/11/2018 20:49 MDT,6.99,67.02,2.87,53.19
WBB,10/11/2018 20:50 MDT,7.03,66.74,2.99,45.37
WBB,10/11/2018 20:51 MDT,7.01,66.68,2.86,42.9
WBB,10/11/2018 20:52 MDT,7.01,66.81,2.78,46.66
WBB,10/11/2018 20:53 MDT,7.04,66.56,3.18,44.82
WBB,10/11/2018 20:54 MDT,7.02,66.57,3.28,41.52
WBB,10/11/2018 20:55 MDT,7.05,66.52,3.04,43.92
WBB,10/11/2018 20:56 MDT,7.03,66.43,3.18,41.15
WBB,10/11/2018 20:57 MDT,7,66.64,3.01,43.16
WBB,10/11/2018 20:58 MDT,7.03,66.7,2.44,47.2
WBB,10/11/2018 20:59 MDT,7.05,66.61,2.42,44.98
WBB,10/11/2018 21:00 MDT,6.98,66.95,2.44,45.51
WBB,10/11/2018 21:01 MDT,6.91,67.42,2.25,47.21
WBB,10/11/2018 21:02 MDT,6.93,67.51,2.24,48.35
WBB,10/11/2018 21:03 MDT,6.93,67.46,2.2,48.57
WBB,10/11/2018 21:04 MDT,6.92,67.43,2.53,44
WBB,10/11/2018 21:05 MDT,6.93,67.47,2.18,49.22
WBB,10/11/2018 21:06 MDT,6.96,67.25,2.21,47.18
WBB,10/11/2018 21:07 MDT,6.97,67.26,2.28,55.06
WBB,10/11/2018 21:08 MDT,6.97,67.25,2.38,56.77
WBB,10/11/2018 21:09 MDT,6.97,67.39,2.37,55.57
WBB,10/11/2018 21:10 MDT,6.93,67.45,2.33,53.85
WBB,10/11/2018 21:11 MDT,6.91,67.56,2.27,56.45
WBB,10/11/2018 21:12 MDT,6.97,67.42,2.31,59.67
WBB,10/11/2018 21:13 MDT,7,67.18,2.56,58.96
WBB,10/11/2018 21:14 MDT,7.02,67.24,1.66,66.61
WBB,10/11/2018 21:15 MDT,7.05,67.27,2.05,62.64
WBB,10/11/2018 21:16 MDT,7.06,67.14,2.04,57.55
WBB,10/11/2018 21:17 MDT,7.07,67.11,2.37,58.48
WBB,10/11/2018 21:18 MDT,7.09,66.97,2.06,62.67
WBB,10/11/2018 21:19 MDT,7.08,66.96,2.55,53.05
WBB,10/11/2018 21:20 MDT,7.07,67.04,2.47,50.48
WBB,10/11/2018 21:21 MDT,7.07,67.07,2.42,52.16
WBB,10/11/2018 21:22 MDT,7.02,67.24,2.73,53.7
WBB,10/11/2018 21:23 MDT,6.98,67.41,2.53,53.07
WBB,10/11/2018 21:24 MDT,6.93,67.72,2.64,55.38
WBB,10/11/2018 21:25 MDT,6.95,67.86,2.57,53.61
WBB,10/11/2018 21:26 MDT,6.96,67.75,3.01,52.75
WBB,10/11/2018 21:27 MDT,6.93,67.62,2.7,51.29
WBB,10/11/2018 21:28 MDT,6.93,67.63,2.8,51.39
WBB,10/11/2018 21:29 MDT,6.98,67.5,3.1,52.84
WBB,10/11/2018 21:30 MDT,6.99,67.47,2.41,51.91
WBB,10/11/2018 21:31 MDT,7,67.49,2.88,52.48
WBB,10/11/2018 21:32 MDT,6.97,67.5,3.11,53.19
WBB,10/11/2018 21:33 MDT,6.92,67.64,3.37,52.87
WBB,10/11/2018 21:34 MDT,6.92,67.91,2.94,55.36
WBB,10/11/2018 21:35 MDT,6.91,67.87,3.27,56.76
WBB,10/11/2018 21:36 MDT,6.92,67.71,3.34,53.94
WBB,10/11/2018 21:37 MDT,6.97,67.67,2.32,54.11
WBB,10/11/2018 21:38 MDT,7.06,67.38,1.97,53.71
WBB,10/11/2018 21:39 MDT,7.17,67.05,1.79,55.91
WBB,10/11/2018 21:40 MDT,7.2,66.94,1.41,62.68
WBB,10/11/2018 21:41 MDT,7.14,67.08,1.26,60.14
WBB,10/11/2018 21:42 MDT,7.03,67.49,1.55,53.55
WBB,10/11/2018 21:43 MDT,6.97,67.95,2.1,51.23
WBB,10/11/2018 21:44 MDT,7,67.89,2.1,54.27
WBB,10/11/2018 21:45 MDT,7.03,67.42,2.41,51.91
WBB,10/11/2018 21:46 MDT,6.99,67.43,2.24,59.1
WBB,10/11/2018 21:47 MDT,6.97,67.53,2.6,52.15
WBB,10/11/2018 21:48 MDT,6.94,67.42,2.58,55.56
WBB,10/11/2018 21:49 MDT,6.92,67.46,2.61,55.7
WBB,10/11/2018 21:50 MDT,6.97,67.44,2.18,57.38
WBB,10/11/2018 21:51 MDT,7.02,67.36,2.09,61.98
WBB,10/11/2018 21:52 MDT,7.01,67.17,2.11,51
WBB,10/11/2018 21:53 MDT,6.99,67.26,2.21,52.65
WBB,10/11/2018 21:54 MDT,7.02,67.11,2.68,48.7
WBB,10/11/2018 21:55 MDT,7.03,67.06,2.44,56.01
WBB,10/11/2018 21:56 MDT,7.03,67.17,2.47,49.18
WBB,10/11/2018 21:57 MDT,7,67.06,2.69,52.47
WBB,10/11/2018 21:58 MDT,6.96,67.13,2.98,51.23
WBB,10/11/2018 21:59 MDT,6.94,67.19,2.9,54.12
WBB,10/11/2018 22:00 MDT,6.94,67.21,2.74,46.17
WBB,10/11/2018 22:01 MDT,6.96,66.97,3.11,47.51
WBB,10/11/2018 22:02 MDT,6.97,66.91,3.04,48.83
WBB,10/11/2018 22:03 MDT,6.98,66.85,3.23,45.81
WBB,10/11/2018 22:04 MDT,6.95,66.93,3.14,51.29
WBB,10/11/2018 22:05 MDT,6.92,67.08,3.22,48.2
WBB,10/11/2018 22:06 MDT,6.89,67.21,3.25,44.59
WBB,10/11/2018 22:07 MDT,6.86,67.25,3.33,44.99
WBB,10/11/2018 22:08 MDT,6.86,67.38,3.07,46.47
WBB,10/11/2018 22:09 MDT,6.86,67.41,2.84,50.44
WBB,10/11/2018 22:10 MDT,6.85,67.41,2.81,55.12
WBB,10/11/2018 22:11 MDT,6.85,67.29,2.7,50.77
WBB,10/11/2018 22:12 MDT,6.88,67.24,2.7,50.7
WBB,10/11/2018 22:13 MDT,6.88,67.07,3.55,50.28
WBB,10/11/2018 22:14 MDT,6.84,67.21,2.84,49.19
WBB,10/11/2018 22:15 MDT,6.82,67.35,3.07,53.02
WBB,10/11/2018 22:16 MDT,6.82,67.52,2.45,56.74
WBB,10/11/2018 22:17 MDT,6.78,67.6,2.1,59.37
WBB,10/11/2018 22:18 MDT,6.81,67.71,2.36,57.08
WBB,10/11/2018 22:19 MDT,6.8,67.81,2.32,57
WBB,10/11/2018 22:20 MDT,6.78,67.83,2.53,54.09
WBB,10/11/2018 22:21 MDT,6.77,68,2.16,54.15
WBB,10/11/2018 22:22 MDT,6.8,67.84,2.68,51.29
WBB,10/11/2018 22:23 MDT,6.83,67.82,2.66,54.24
WBB,10/11/2018 22:24 MDT,6.88,67.46,3.04,53.39
WBB,10/11/2018 22:25 MDT,6.92,67.19,2.55,47.89
WBB,10/11/2018 22:26 MDT,6.92,67.13,3.13,50.06
WBB,10/11/2018 22:27 MDT,6.87,67.25,3.36,47.05
WBB,10/11/2018 22:28 MDT,6.84,67.41,3.24,46.73
WBB,10/11/2018 22:29 MDT,6.85,67.33,2.94,46.92
WBB,10/11/2018 22:30 MDT,6.82,67.46,3.06,45.75
WBB,10/11/2018 22:31 MDT,6.87,67.37,2.74,45.5
WBB,10/11/2018 22:32 MDT,6.9,66.98,2.9,38.98
WBB,10/11/2018 22:33 MDT,6.84,67.34,2.78,40.79
WBB,10/11/2018 22:34 MDT,6.84,67.29,2.73,34.43
WBB,10/11/2018 22:35 MDT,6.81,67.49,2.83,37.68
WBB,10/11/2018 22:36 MDT,6.79,67.63,2.9,35.01
WBB,10/11/2018 22:37 MDT,6.83,67.47,2.95,36.38
WBB,10/11/2018 22:38 MDT,6.85,67.36,2.75,35.83
WBB,10/11/2018 22:39 MDT,6.87,67.29,2.36,35.24
WBB,10/11/2018 22:40 MDT,6.86,67.52,2.16,36.45
WBB,10/11/2018 22:41 MDT,6.89,67.59,2.27,40.12
WBB,10/11/2018 22:42 MDT,6.91,67.44,2.06,40
WBB,10/11/2018 22:43 MDT,6.9,67.5,2.41,42.65
WBB,10/11/2018 22:44 MDT,6.89,67.58,2.54,47.43
WBB,10/11/2018 22:45 MDT,6.86,67.67,2.54,44.37
WBB,10/11/2018 22:46 MDT,6.83,67.78,2.43,45.76
WBB,10/11/2018 22:47 MDT,6.84,67.67,2.54,45.6
WBB,10/11/2018 22:48 MDT,6.88,67.52,2.55,47.55
WBB,10/11/2018 22:49 MDT,6.85,67.53,2.42,44.3
WBB,10/11/2018 22:50 MDT,6.83,67.78,2.69,53.17
WBB,10/11/2018 22:51 MDT,6.78,68.04,3,52.64
WBB,10/11/2018 22:52 MDT,6.76,68.05,3.18,52.24
WBB,10/11/2018 22:53 MDT,6.81,67.84,3.35,52.99
WBB,10/11/2018 22:54 MDT,6.86,67.51,3.1,50.38
WBB,10/11/2018 22:55 MDT,6.93,67.09,3.25,48.5
WBB,10/11/2018 22:56 MDT,6.98,66.76,3.29,49.71
WBB,10/11/2018 22:57 MDT,6.99,66.77,3.2,44.78
WBB,10/11/2018 22:58 MDT,7.01,66.65,3.11,46.39
WBB,10/11/2018 22:59 MDT,6.94,66.84,3,45.17
WBB,10/11/2018 23:00 MDT,6.9,67.09,3.1,46.54
WBB,10/11/2018 23:01 MDT,6.91,66.99,3.27,49.77
WBB,10/11/2018 23:02 MDT,6.89,67.01,3.29,46.62
WBB,10/11/2018 23:03 MDT,6.85,67.11,3.15,50.92
WBB,10/11/2018 23:04 MDT,6.83,67.27,2.99,53.82
WBB,10/11/2018 23:05 MDT,6.87,67.2,2.87,50.48
WBB,10/11/2018 23:06 MDT,6.83,67.25,2.75,49.02
WBB,10/11/2018 23:07 MDT,6.83,67.32,2.76,49.95
WBB,10/11/2018 23:08 MDT,6.8,67.44,3,51.01
WBB,10/11/2018 23:09 MDT,6.78,67.48,3.15,51.04
WBB,10/11/2018 23:10 MDT,6.77,67.64,2.97,48.86
WBB,10/11/2018 23:11 MDT,6.76,67.61,3.34,47.63
WBB,10/11/2018 23:12 MDT,6.76,67.6,3.1,49.37
WBB,10/11/2018 23:13 MDT,6.75,67.65,3.16,50.98
WBB,10/11/2018 23:14 MDT,6.69,67.97,2.9,49.61
WBB,10/11/2018 23:15 MDT,6.67,68.13,2.84,49.55
WBB,10/11/2018 23:16 MDT,6.69,68.16,2.83,48.12
WBB,10/11/2018 23:17 MDT,6.73,67.86,3,48.04
WBB,10/11/2018 23:18 MDT,6.76,67.71,2.98,46.6
WBB,10/11/2018 23:19 MDT,6.76,67.65,3.03,47.18
WBB,10/11/2018 23:20 MDT,6.79,67.48,3.11,45.22
WBB,10/11/2018 23:21 MDT,6.81,67.45,2.99,41.2
WBB,10/11/2018 23:22 MDT,6.78,67.57,2.91,41.55
WBB,10/11/2018 23:23 MDT,6.76,67.61,2.87,41.29
WBB,10/11/2018 23:24 MDT,6.72,67.92,2.99,42.96
WBB,10/11/2018 23:25 MDT,6.71,68.01,3.16,43.25
WBB,10/11/2018 23:26 MDT,6.69,67.99,3.09,40.61
WBB,10/11/2018 23:27 MDT,6.68,68.06,3.04,41.59
WBB,10/11/2018 23:28 MDT,6.72,67.68,3.44,40.66
WBB,10/11/2018 23:29 MDT,6.68,67.76,3.14,41.63
WBB,10/11/2018 23:30 MDT,6.62,68.08,2.82,40.46
WBB,10/11/2018 23:31 MDT,6.56,68.4,2.72,47.48
WBB,10/11/2018 23:32 MDT,6.51,68.52,2.85,46.41
WBB,10/11/2018 23:33 MDT,6.49,68.62,2.93,48.35
WBB,10/11/2018 23:34 MDT,6.48,68.58,2.74,46.92
WBB,10/11/2018 23:35 MDT,6.43,68.75,2.36,52.82
WBB,10/11/2018 23:36 MDT,6.42,68.88,2.66,52.67
WBB,10/11/2018 23:37 MDT,6.39,68.95,2.81,46.17
WBB,10/11/2018 23:38 MDT,6.41,68.9,3.14,45
WBB,10/11/2018 23:39 MDT,6.44,68.77,3.06,46.68
WBB,10/11/2018 23:40 MDT,6.48,68.7,2.7,47.19
WBB,10/11/2018 23:41 MDT,6.56,68.35,3.02,46.97
WBB,10/11/2018 23:42 MDT,6.55,68.29,2.82,49.12
WBB,10/11/2018 23:43 MDT,6.54,68.34,2.65,42.98
WBB,10/11/2018 23:44 MDT,6.58,68.24,2.27,44.2
WBB,10/11/2018 23:45 MDT,6.59,68.3,2.05,40.72
WBB,10/11/2018 23:46 MDT,6.63,68.05,2.7,40.34
WBB,10/11/2018 23:47 MDT,6.71,67.65,2.39,38.97
WBB,10/11/2018 23:48 MDT,6.71,67.66,2.47,40.48
WBB,10/11/2018 23:49 MDT,6.74,67.57,2.75,37.74
WBB,10/11/2018 23:50 MDT,6.76,67.53,2.29,41.2
WBB,10/11/2018 23:51 MDT,6.76,67.31,2.37,40.05
WBB,10/11/2018 23:52 MDT,6.74,67.42,2.24,43.03
WBB,10/11/2018 23:53 MDT,6.73,67.5,2.2,40.49
WBB,10/11/2018 23:54 MDT,6.7,67.62,2.89,43.02
WBB,10/11/2018 23:55 MDT,6.68,67.47,2.99,45.82
WBB,10/11/2018 23:56 MDT,6.68,67.5,3.23,46.01
WBB,10/11/2018 23:57 MDT,6.73,67.3,3.09,49.59
WBB,10/11/2018 23:58 MDT,6.73,67.25,2.8,56.69
WBB,10/11/2018 23:59 MDT,6.76,67.14,2.51,58.65
WBB,10/12/2018 00:00 MDT,6.78,67.2,2.05,59.22
WBB,10/12/2018 00:01 MDT,6.76,67.19,2.42,59.92
WBB,10/12/2018 00:02 MDT,6.75,67.36,2.12,60.76
WBB,10/12/2018 00:03 MDT,6.73,67.56,1.6,67.03
WBB,10/12/2018 00:04 MDT,6.71,67.78,1.43,70.72
WBB,10/12/2018 00:05 MDT,6.64,68.29,1.76,59.65
WBB,10/12/2018 00:06 MDT,6.63,68.13,2.13,51.57
WBB,10/12/2018 00:07 MDT,6.61,67.93,2.33,52.24
WBB,10/12/2018 00:08 MDT,6.59,67.8,3.16,48.23
WBB,10/12/2018 00:09 MDT,6.57,67.79,3.4,48.78
WBB,10/12/2018 00:10 MDT,6.55,67.87,3.35,46.13
WBB,10/12/2018 00:11 MDT,6.6,67.52,3.16,48.93
WBB,10/12/2018 00:12 MDT,6.57,67.51,3.02,46.86
WBB,10/12/2018 00:13 MDT,6.56,67.62,3.5,45.15
WBB,10/12/2018 00:14 MDT,6.53,67.7,3.51,46.84
WBB,10/12/2018 00:15 MDT,6.55,67.75,3.37,46.87
WBB,10/12/2018 00:16 MDT,6.53,67.66,3.27,45.75
WBB,10/12/2018 00:17 MDT,6.51,67.81,3.28,46.85
WBB,10/12/2018 00:18 MDT,6.53,67.92,3.1,48.31
WBB,10/12/2018 00:19 MDT,6.54,67.67,3.11,45.11
WBB,10/12/2018 00:20 MDT,6.54,67.74,3.26,47.01
WBB,10/12/2018 00:21 MDT,6.55,67.78,3.18,51.04
WBB,10/12/2018 00:22 MDT,6.54,67.92,3.09,55.16
WBB,10/12/2018 00:23 MDT,6.52,67.89,3.16,53.19
WBB,10/12/2018 00:24 MDT,6.51,68.08,3.25,56.05
WBB,10/12/2018 00:25 MDT,6.55,68.01,3.08,54.7
WBB,10/12/2018 00:26 MDT,6.58,67.96,2.31,65.09
WBB,10/12/2018 00:27 MDT,6.66,67.82,2.44,62.45
WBB,10/12/2018 00:28 MDT,6.68,67.45,2.97,54
WBB,10/12/2018 00:29 MDT,6.68,67.37,3.07,55.2
WBB,10/12/2018 00:30 MDT,6.69,67.41,2.91,57.61
WBB,10/12/2018 00:31 MDT,6.73,67.11,2.86,56.9
WBB,10/12/2018 00:32 MDT,6.71,67.16,3.01,53.45
WBB,10/12/2018 00:33 MDT,6.69,67.25,3.24,54.78
WBB,10/12/2018 00:34 MDT,6.67,67.32,3.07,56.86
WBB,10/12/2018 00:35 MDT,6.65,67.53,2.95,54.95
WBB,10/12/2018 00:36 MDT,6.61,67.75,3.25,52.27
WBB,10/12/2018 00:37 MDT,6.58,67.73,3.38,51.29
WBB,10/12/2018 00:38 MDT,6.59,67.71,3.34,50.82
WBB,10/12/2018 00:39 MDT,6.66,67.57,3.47,52.56
WBB,10/12/2018 00:40 MDT,6.67,67.28,3.72,48.93
WBB,10/12/2018 00:41 MDT,6.66,67.31,3.48,46.23
WBB,10/12/2018 00:42 MDT,6.66,67.46,3.29,46.84
WBB,10/12/2018 00:43 MDT,6.68,67.32,3.17,46.36
WBB,10/12/2018 00:44 MDT,6.68,67.18,3.37,47.68
WBB,10/12/2018 00:45 MDT,6.63,67.41,3.51,45.86
WBB,10/12/2018 00:46 MDT,6.58,67.69,3.44,44.93
WBB,10/12/2018 00:47 MDT,6.53,67.83,3.45,48.1
WBB,10/12/2018 00:48 MDT,6.55,67.82,3.34,46.65
WBB,10/12/2018 00:49 MDT,6.51,67.81,3.6,48.69
WBB,10/12/2018 00:50 MDT,6.49,67.9,3.33,48.09
WBB,10/12/2018 00:51 MDT,6.52,67.88,3.35,47.47
WBB,10/12/2018 00:52 MDT,6.49,67.99,3.46,51.27
WBB,10/12/2018 00:53 MDT,6.49,67.8,3.37,50.53
WBB,10/12/2018 00:54 MDT,6.48,67.94,3.36,52.27
WBB,10/12/2018 00:55 MDT,6.49,67.9,3.55,52.44
WBB,10/12/2018 00:56 MDT,6.51,67.95,3.58,51.37
WBB,10/12/2018 00:57 MDT,6.53,67.93,3.21,53.57
WBB,10/12/2018 00:58 MDT,6.57,67.7,3.76,50.04
WBB,10/12/2018 00:59 MDT,6.59,67.52,3.4,52.4
WBB,10/12/2018 01:00 MDT,6.57,67.51,3.71,50.01
WBB,10/12/2018 01:01 MDT,6.56,67.59,3.77,48.99
WBB,10/12/2018 01:02 MDT,6.53,67.7,3.54,49.27
WBB,10/12/2018 01:03 MDT,6.56,67.64,3.62,49.24
WBB,10/12/2018 01:04 MDT,6.59,67.46,3.28,48.82
WBB,10/12/2018 01:05 MDT,6.6,67.49,3.18,50.69
WBB,10/12/2018 01:06 MDT,6.64,67.22,3.12,49.32
WBB,10/12/2018 01:07 MDT,6.65,67.04,3.34,46.85
WBB,10/12/2018 01:08 MDT,6.68,66.93,3.46,44.46
WBB,10/12/2018 01:09 MDT,6.64,66.88,3.5,47.39
WBB,10/12/2018 01:10 MDT,6.65,66.84,3.85,46.7
WBB,10/12/2018 01:11 MDT,6.63,66.88,3.75,49.54
WBB,10/12/2018 01:12 MDT,6.63,66.76,4.01,50.16
